220,136,75,88
208,135,80,87
194,131,76,93
180,131,62,86
173,148,88,87
162,152,77,76
155,147,89,82
148,135,75,91
140,139,51,68
129,162,106,89
126,144,57,78
129,166,96,79
124,163,69,73
130,169,49,64
124,181,57,60
121,185,65,64
132,181,69,81
135,192,54,58
124,198,60,68
116,199,61,56
110,207,86,58
103,213,133,54
111,218,235,66
427,129,68,77
438,120,71,82
214,220,187,82
289,243,107,62
434,132,74,79
300,241,179,76
291,221,197,94
299,233,196,94
335,225,174,96
358,217,165,80
360,222,175,72
439,227,92,57
437,229,100,54
439,227,92,54
425,218,101,58
410,209,118,57
445,194,71,52
425,188,81,52
428,185,72,44
407,176,78,49
410,171,63,53
395,163,66,52
361,159,89,55
345,156,90,56
336,155,85,48
310,154,97,53
305,154,88,53
294,153,85,53
256,163,115,68
256,176,97,52
271,176,77,49
260,179,81,49
239,177,98,56
244,177,89,52
239,184,89,60
231,190,95,50
223,189,97,56
220,192,99,53
218,192,97,53
223,193,90,51
220,195,88,50
233,198,67,48
230,198,68,48
231,197,67,60
224,191,67,85
198,179,95,105
195,177,99,121
198,176,93,126
198,176,91,125
202,174,94,136
214,176,84,143
226,181,67,158
224,189,67,166
232,196,58,162
230,204,60,151
225,211,56,145
223,214,56,143
226,217,55,139
221,215,63,137
215,213,62,147
213,208,66,150
207,205,66,141
230,180,63,114
240,163,63,88
229,159,86,104
240,148,68,98
250,122,91,105
259,113,88,103
268,104,95,74
275,98,99,78
298,90,80,85
286,88,95,80
283,85,100,111
288,88,97,90
290,93,98,81
303,100,83,57
285,102,87,105
297,100,98,91
327,104,64,75
317,105,78,66
316,96,84,71
315,94,85,90
309,102,92,90
304,102,95,87
322,97,77,95
315,99,86,80
305,97,97,109
329,93,71,95
315,95,87,111
301,97,102,109
314,94,92,101
304,94,105,103
285,93,129,114
284,95,128,112
283,91,138,119
279,100,146,110
273,109,161,93
270,106,171,96
260,103,181,81
260,101,179,83
261,93,174,69
266,87,151,64
266,85,148,65
275,70,91,64
289,59,91,76
296,44,104,99
310,42,103,104
330,45,111,94
331,44,102,81
339,38,63,66
337,26,88,101
349,11,74,116
348,3,104,132
363,1,74,132
367,0,79,133
363,0,76,112
362,0,94,94
585,0,50,41
396,9,56,86
250,195,63,36
341,100,81,85
417,42,51,55
535,0,44,32
610,10,24,56
610,10,24,56
598,3,36,24
598,3,36,24
431,5,50,73
503,128,50,45
540,202,69,90
499,138,57,52
566,31,65,72
569,191,43,86
548,191,61,98
485,2,71,57
607,274,33,61
542,209,63,81
555,188,48,105
559,22,79,91
486,4,58,63
527,195,61,108
469,7,80,65
604,299,35,52
520,224,66,82
497,12,63,67
497,12,63,67
592,312,48,45
592,312,48,45
592,312,48,45
602,241,34,54
603,329,28,30
616,208,23,35
486,196,46,55
374,106,87,61
462,61,84,76
251,0,62,37
257,6,43,39
258,4,55,52
257,5,65,66
264,5,64,64
264,5,69,69
264,7,67,69
264,7,67,69
116,135,51,50
93,145,70,44
84,156,74,42
72,163,80,41
66,157,80,48
50,162,93,48
58,167,79,48
51,172,78,47
42,173,72,48
37,178,72,51
20,183,78,54
9,177,58,57
2,183,67,53
0,183,71,52
0,185,64,55
0,191,62,52
0,194,59,51
0,207,53,47
0,208,51,41
0,212,46,40
0,222,44,39
0,222,42,39
0,227,40,37
1,231,30,33
0,234,34,38
3,241,27,44
3,241,27,44
2,224,29,46
0,275,47,82
263,71,55,121
321,30,51,95
260,79,55,83
248,81,66,75
230,76,62,107
233,87,52,104
222,71,56,132
317,4,106,36
217,56,72,90
396,6,88,96
425,205,66,66
402,28,91,68
241,79,82,92
275,94,64,112
278,84,59,120
289,94,59,111
295,104,58,83
301,109,48,124
305,110,51,112
304,116,57,109
312,118,58,109
311,122,60,110
314,119,57,102
150,268,135,90
325,161,44,86
302,134,71,86
317,130,52,111
322,127,60,118
320,135,62,96
321,126,61,112
314,143,55,109
317,132,48,119
328,127,45,113
338,112,48,130
354,112,47,128
369,108,45,137
376,108,42,134
375,115,49,75
371,96,46,76
365,86,62,81
368,125,35,122
378,104,53,100
382,105,52,150
378,113,51,88
400,300,92,36
559,166,45,50
402,81,63,71
399,80,66,99
574,36,58,76
393,79,58,99
399,81,55,112
389,95,56,115
564,40,68,76
520,168,62,44
606,231,29,92
362,262,60,94
415,24,49,101
271,5,70,41
242,10,42,82
251,8,40,57
257,6,35,44
163,0,59,84
53,141,37,45
54,149,35,32
56,148,33,34
0,168,16,43
63,148,32,36
62,153,28,36
58,147,32,39
3,78,23,70
1,128,32,96
0,103,21,82
1,113,25,73
3,178,47,99
0,125,28,72
52,138,26,32
42,137,40,33
34,132,40,33
21,132,30,35
6,137,35,35
1,133,27,40
1,133,27,40
1,183,39,107
279,128,34,37
312,174,87,93
368,193,78,165
361,180,79,175
345,172,90,173
320,173,106,186
308,173,116,187
313,165,112,191
307,153,108,180
313,137,104,174
312,120,106,176
302,92,115,178
304,80,108,175
305,76,107,181
301,65,101,185
305,54,99,183
301,44,92,178
295,23,91,186
293,2,91,206
294,12,84,206
287,0,92,260
277,2,102,259
252,12,127,271
235,28,143,276
216,49,154,266
196,71,150,242
177,76,156,249
123,95,210,250
99,114,228,243
191,126,115,177
26,170,274,189
18,169,255,188
8,196,234,162
7,213,217,141
2,208,199,151
4,200,188,157
6,198,190,154
3,190,177,169
1,186,162,106
4,185,139,77
9,188,130,69
6,177,130,110
27,159,125,84
32,149,113,63
4,139,147,130
38,132,127,98
23,139,149,103
6,139,136,106
9,127,137,112
64,101,110,90
42,114,129,114
76,83,129,129
118,75,110,119
144,75,108,120
184,75,85,96
186,72,102,114
226,63,76,110
218,68,97,117
232,69,102,116
252,69,91,115
260,68,95,117
283,70,86,113
294,77,83,114
287,84,98,113
309,83,81,112
305,83,90,110
314,83,80,85
314,81,81,95
312,81,86,93
318,81,82,101
330,82,62,68
212,108,138,143
202,82,179,162
182,97,154,157
157,111,161,148
136,171,113,93
115,172,124,123
97,136,162,186
95,133,156,186
89,131,152,186
57,137,184,206
45,144,189,164
32,147,200,166
18,133,213,226
6,136,224,224
6,139,223,215
13,155,207,191
22,161,200,181
11,170,208,185
86,168,129,148
31,172,190,172
15,196,183,164
6,208,175,149
6,222,167,137
13,223,153,136
17,218,140,140
15,219,143,140
7,212,153,142
0,206,150,138
0,191,161,98
30,167,126,145
0,166,164,101
15,159,155,78
26,158,151,96
2,150,148,132
4,162,110,139
13,170,97,129
42,177,95,109
65,152,110,142
93,143,106,154
120,140,107,166
139,144,102,168
157,149,99,163
175,149,89,162
184,147,89,169
187,151,95,167
194,156,95,164
201,156,86,159
203,157,86,163
204,152,90,159
211,148,84,157
218,147,86,150
222,142,89,151
239,139,75,144
249,150,72,132
251,165,75,118
252,171,77,109
262,167,66,107
269,135,77,137
274,144,69,125
276,135,78,131
285,128,76,131
289,125,74,130
297,130,68,117
307,117,67,124
316,110,69,124
323,101,77,130
335,90,67,144
341,79,69,164
342,85,88,165
348,87,80,170
358,90,75,166
371,93,69,158
373,88,86,175
377,87,100,206
382,128,116,178
387,141,124,170
394,152,123,162
401,163,131,151
413,166,136,147
418,167,145,153
418,162,160,160
427,163,172,168
433,178,180,154
442,176,171,137
442,174,170,130
450,170,166,129
454,169,177,137
464,177,171,158
465,188,172,152
484,195,156,155
500,206,140,143
518,216,114,137
524,240,104,107
522,249,111,109
520,265,113,92
532,272,107,86
543,279,91,81
543,287,91,72
546,280,87,79
545,267,89,82
534,271,100,83
522,256,111,88
517,243,118,71
522,243,118,95
504,238,131,73
500,225,131,59
522,214,115,67
536,220,99,62
474,191,160,76
470,182,165,65
453,180,172,65
441,177,167,68
433,172,102,56
436,179,133,50
408,165,131,59
396,150,91,60
371,153,83,51
363,146,60,56
345,147,68,59
332,141,98,60
328,132,53,52
313,129,70,66
306,147,108,61
305,139,105,73
303,138,103,87
300,139,96,78
306,138,93,75
312,128,84,82
336,129,59,78
342,129,50,79
348,129,46,75
345,137,44,70
341,137,40,68
336,146,42,58
324,139,42,58
316,134,39,64
315,126,38,65
310,121,42,70
304,126,48,72
295,124,39,77
295,121,42,72
300,116,37,77
301,115,37,77
299,115,39,77
299,115,41,79
300,116,41,80
299,115,47,80
294,116,48,80
285,118,56,75
284,121,55,83
297,159,71,64
281,136,97,95
281,131,100,103
301,160,86,79
294,144,96,100
306,165,81,82
307,145,86,98
322,147,70,89
334,141,59,81
302,127,79,88
288,106,84,105
292,113,76,106
270,92,68,112
271,102,74,115
266,117,57,101
243,90,61,134
243,107,50,104
229,97,49,116
220,94,48,122
208,105,51,109
198,99,46,115
184,109,48,101
174,113,46,96
167,115,48,91
158,110,51,93
156,102,52,90
156,96,51,91
155,79,55,103
167,78,46,93
173,70,49,97
182,73,48,92
192,68,48,92
199,57,46,100
208,61,46,96
212,61,46,101
214,67,46,102
215,78,45,89
220,71,43,97
220,80,46,90
227,78,42,93
227,79,45,96
226,86,42,90
228,86,41,87
228,86,44,93
228,90,42,86
229,85,42,90
227,91,45,90
224,95,42,87
223,90,45,90
222,90,45,90
222,86,45,91
224,81,44,92
227,79,42,92
230,83,42,91
228,86,44,93
229,86,45,96
230,88,50,95
224,87,59,91
222,91,70,72
218,93,80,66
213,92,87,66
224,90,91,69
233,97,89,79
249,90,77,89
277,85,72,70
302,66,59,67
318,49,63,72
322,42,63,80
332,25,71,93
347,4,66,89
428,125,154,79
425,147,132,74
421,152,125,68
418,159,151,79
420,175,75,69
364,160,89,65
352,153,103,76
357,152,143,81
361,145,147,81
371,142,143,79
368,146,140,75
368,147,137,71
369,144,145,74
362,153,147,68
356,156,136,70
352,158,145,72
346,157,147,70
349,155,144,71
351,155,136,67
350,153,136,68
348,147,134,69
339,148,141,67
335,148,139,68
330,146,138,65
308,148,141,67
302,144,133,68
302,142,125,68
291,143,124,68
284,139,126,71
283,136,120,70
279,133,99,72
268,132,105,71
263,131,99,78
261,129,104,79
253,128,88,85
248,129,96,74
249,131,85,67
232,130,105,71
224,131,94,69
215,133,104,67
200,134,109,77
197,130,97,95
192,131,104,81
188,134,104,84
177,136,116,93
179,136,107,96
181,136,112,81
180,131,117,86
178,139,116,73
174,141,119,74
172,143,121,70
169,143,120,68
168,144,119,68
166,144,119,68
154,145,129,66
160,144,119,68
154,145,130,66
159,143,123,68
159,143,122,68
156,144,120,68
151,144,123,68
146,144,125,68
147,146,124,69
143,148,120,66
141,148,122,72
136,151,124,68
127,149,131,71
132,145,129,80
127,146,122,70
122,145,124,69
114,146,131,69
117,146,117,66
114,142,121,72
116,138,116,73
117,139,122,73
120,142,114,67
122,136,109,72
121,132,114,78
124,126,111,78
129,129,109,74
129,127,112,75
132,127,104,71
128,127,104,74
128,124,104,74
124,124,103,74
115,119,108,81
114,117,101,74
108,112,103,78
111,112,98,79
106,98,97,86
355,137,48,134
361,138,43,132
359,138,46,127
361,139,49,123
363,130,49,118
364,126,53,121
360,121,55,130
356,114,62,142
351,106,69,148
356,98,67,151
351,94,71,149
348,88,75,151
338,85,89,159
334,83,86,163
325,82,92,155
326,79,92,150
329,74,86,147
328,69,90,145
333,66,83,140
337,58,91,141
334,56,93,139
341,48,90,142
344,44,95,146
343,41,99,143
344,40,98,141
347,34,97,141
347,33,98,139
353,31,95,139
347,29,101,141
350,31,95,142
349,24,99,146
352,33,92,139
349,27,95,145
344,25,101,148
334,31,109,133
324,42,97,94
341,257,57,103
301,40,134,80
285,25,133,93
274,17,192,85
269,14,182,77
263,12,169,73
252,9,154,76
242,2,131,69
229,0,120,75
217,2,116,76
214,1,89,73
197,0,85,81
184,0,89,81
158,3,122,88
148,10,121,89
136,17,101,89
127,3,90,113
125,4,84,104
113,56,95,60
102,63,126,58
102,24,93,104
104,24,86,106
107,56,95,79
117,75,107,59
128,76,124,49
143,75,119,46
155,67,108,46
163,58,102,45
173,55,88,43
177,38,84,55
183,26,81,64
193,25,77,54
210,18,73,51
221,13,78,50
246,5,70,48
261,2,62,48
281,2,48,36
302,2,49,31
388,2,53,77
347,0,78,52
344,0,103,48
402,0,57,26
422,1,53,29
433,2,50,39
427,2,70,39
432,2,74,50
424,6,69,59
405,17,71,54
569,126,44,62
563,133,64,53
562,134,65,53
384,24,63,54
375,24,76,59
370,25,81,64
374,28,76,59
373,34,77,55
374,37,68,47
491,174,67,51
480,178,65,54
472,185,65,54
465,191,66,54
454,195,67,56
447,198,86,50
443,198,58,52
433,200,66,50
427,199,62,53
420,201,68,52
418,206,63,50
412,209,65,51
408,212,65,48
404,213,66,50
403,212,66,47
402,208,66,49
397,210,70,47
391,212,77,55
382,213,91,59
372,219,93,51
