285,115,40,30
287,95,41,34
234,69,47,37
233,73,54,44
238,89,50,41
238,89,52,45
266,61,56,40
266,61,57,38
262,53,54,42
249,56,51,38
248,55,50,38
239,57,54,37
231,59,53,40
229,61,55,40
226,68,52,38
225,82,47,36
226,95,48,37
228,106,53,39
233,116,53,36
242,124,47,36
252,128,45,37
260,130,43,36
268,129,41,33
271,125,44,32
275,122,47,28
279,110,41,29
282,104,39,23
246,93,33,28
253,111,31,28
260,67,32,26
257,57,33,33
258,53,40,36
246,44,52,43
233,46,51,42
228,49,52,42
227,54,43,41
225,67,43,37
223,77,49,38
225,91,47,39
228,105,50,37
233,116,51,34
244,123,47,36
252,130,43,34
260,134,43,34
269,132,41,38
277,131,45,41
278,134,40,41
280,133,36,45
280,131,29,48
277,128,33,49
248,97,35,50
255,107,47,56
258,120,42,49
252,112,43,45
244,105,49,42
242,93,45,35
240,78,48,35
241,66,56,35
244,56,54,37
249,51,48,42
253,52,48,41
256,58,46,42
255,75,48,38
255,89,51,44
258,95,54,42
265,116,48,48
271,123,43,46
271,130,36,41
270,126,37,42
263,123,43,42
258,114,42,42
250,105,48,40
245,90,48,39
245,77,52,40
244,68,54,36
248,58,50,38
249,56,48,39
251,54,47,40
251,55,47,41
251,65,48,40
251,79,52,42
252,85,50,38
262,88,55,43
266,85,56,51
267,125,55,43
269,127,49,45
270,129,42,44
271,127,37,44
270,125,38,42
262,122,43,42
272,98,56,38
274,97,59,38
251,95,53,41
250,89,50,39
251,79,50,36
251,69,50,36
251,67,50,34
255,60,48,36
258,54,46,40
262,54,44,40
265,54,42,41
265,53,42,43
262,58,46,40
261,64,48,39
256,73,53,37
256,85,57,34
261,87,52,30
265,102,52,38
266,102,56,41
284,129,55,41
287,138,50,45
283,141,49,45
284,140,48,45
284,141,42,45
284,140,34,46
282,136,35,47
282,134,35,47
282,132,37,40
272,131,37,41
267,129,39,39
259,131,29,35
259,132,26,29
253,118,24,30
249,108,31,33
245,95,30,36
242,87,32,36
242,86,39,34
240,74,44,38
240,71,51,36
239,68,51,34
239,67,51,33
238,66,50,35
238,68,49,35
236,70,51,37
236,81,55,34
237,87,52,37
237,89,53,41
241,98,50,35
253,111,47,32
255,112,50,31
263,114,51,32
264,114,54,32
276,116,53,30
282,117,45,29
293,114,42,28
304,109,40,28
304,108,42,30
306,106,40,31
303,106,42,31
301,107,41,31
289,111,46,30
281,115,45,28
271,115,46,27
260,112,47,30
249,112,50,30
241,108,51,31
235,102,52,33
231,97,53,34
228,93,54,34
226,91,51,32
225,89,50,31
224,86,49,34
226,86,50,35
230,87,52,35
237,90,50,35
245,93,48,28
256,94,44,28
293,132,40,33
302,129,45,33
300,127,52,36
300,127,52,36
311,91,43,38
295,121,40,43
295,121,40,43
295,121,40,43
295,121,40,43
295,121,40,43
272,122,31,39
244,140,27,32
224,145,27,29
226,116,25,38
202,139,21,29
199,141,22,28
204,144,20,26
215,146,21,29
223,144,22,33
240,138,27,34
272,135,33,34
272,135,33,34
272,135,33,34
272,135,33,34
235,114,40,43
235,114,40,43
235,114,40,43
275,121,35,38
275,121,35,38
275,121,35,38
275,121,35,38
275,121,35,38
275,121,35,38
203,120,33,35
203,120,33,35
180,114,35,40
174,110,40,42
176,104,44,46
178,101,47,46
181,98,51,45
187,99,49,39
192,94,51,38
204,86,42,36
210,78,40,38
219,70,35,37
230,64,27,40
238,69,25,37
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
245,77,21,31
260,62,16,31
256,60,21,30
248,55,26,34
244,56,31,36
240,54,34,40
232,56,38,41
222,60,43,40
209,66,47,41
199,71,52,37
198,73,47,34
185,75,53,36
180,77,60,37
175,76,66,34
173,75,68,36
172,74,68,37
170,74,66,35
170,73,65,35
170,73,64,35
170,71,68,36
170,71,66,37
171,68,59,41
175,63,54,50
180,64,45,54
187,64,35,50
195,67,23,42
204,65,26,40
207,60,35,40
198,62,41,35
195,62,48,32
190,61,57,32
190,59,56,31
190,55,58,35
190,54,59,35
190,54,61,33
191,57,62,30
192,57,62,29
192,57,62,29
193,55,63,28
193,53,64,27
194,53,64,29
193,49,66,29
193,41,63,36
193,35,66,42
195,28,65,38
197,27,62,36
198,25,68,36
200,27,69,35
195,32,77,41
195,32,77,41
195,32,77,41
219,62,64,32
219,62,64,32
219,62,64,32
216,81,65,31
205,66,64,41
207,68,75,40
216,68,65,32
202,47,74,40
202,47,74,40
197,45,73,32
200,35,69,33
203,28,64,36
202,24,64,36
211,23,55,35
209,26,51,34
193,30,58,38
184,26,67,42
180,26,80,40
299,22,74,48
294,24,68,48
204,42,64,37
213,54,57,36
217,61,53,36
220,65,50,31
216,68,52,29
224,68,44,25
218,68,50,28
216,68,51,37
218,70,49,32
220,71,46,38
215,71,52,40
215,73,49,36
215,72,49,44
220,63,47,36
221,72,44,33
222,71,44,33
225,68,38,37
218,67,44,45
211,60,48,39
206,56,46,36
205,56,51,32
197,53,40,31
190,50,39,34
213,47,32,38
215,44,36,37
215,51,38,31
203,53,47,30
207,51,49,33
196,54,59,33
178,56,71,36
171,57,82,36
170,58,87,35
167,60,90,33
165,59,88,33
163,57,90,33
167,54,82,33
165,52,79,33
154,45,81,36
154,38,80,39
147,40,84,35
148,35,88,38
152,31,84,40
156,30,84,38
159,29,87,46
165,32,82,46
175,44,72,46
192,50,61,44
192,58,58,44
198,63,51,41
204,64,47,39
206,64,43,40
209,63,39,35
200,60,46,33
197,58,47,25
199,58,44,23
190,52,49,22
189,49,45,24
189,44,41,30
180,44,40,35
179,50,35,34
179,50,35,34
179,50,35,34
153,80,40,38
149,100,43,38
148,110,37,47
152,128,32,42
151,131,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,45
160,137,34,40
158,139,32,33
161,132,25,33
162,116,33,33
162,116,33,33
162,116,33,33
162,116,33,33
154,72,34,39
157,55,31,32
156,53,33,33
156,50,37,34
157,51,36,28
156,52,31,21
155,55,33,19
156,56,30,18
162,59,25,17
162,61,28,19
162,62,26,19
164,64,29,21
165,61,34,19
171,59,33,27
170,58,31,32
172,60,29,32
180,60,29,32
178,58,32,34
183,57,31,36
185,55,30,42
187,58,35,42
190,65,36,40
191,71,40,37
193,78,42,41
195,84,43,40
195,88,41,38
196,90,41,33
192,92,42,30
192,95,39,30
179,100,42,28
173,108,40,34
168,114,43,36
159,126,42,35
152,133,41,39
151,138,39,37
150,147,40,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
161,137,35,30
174,141,38,25
174,143,32,28
165,144,32,25
160,153,37,29
161,147,39,37
167,141,35,42
171,136,38,45
183,132,30,47
183,132,30,47
211,108,39,49
218,102,45,43
215,95,54,45
238,90,45,42
237,94,48,44
242,85,44,42
236,87,49,39
231,86,54,41
235,83,49,43
239,82,42,52
228,87,51,47
226,100,49,42
225,106,48,38
223,102,46,40
222,111,43,32
224,115,38,28
225,113,37,30
231,111,32,31
232,113,32,29
231,116,33,26
232,112,35,27
237,112,33,27
240,113,31,24
243,116,32,25
238,120,36,28
241,120,31,25
240,126,33,24
236,126,37,24
240,126,33,24
241,127,31,24
240,124,31,25
240,123,31,21
242,123,31,20
242,123,31,20
242,123,31,20
245,84,30,24
235,56,33,28
233,53,40,32
233,53,40,32
223,27,33,33
242,23,30,30
250,19,38,29
238,19,40,34
232,20,46,34
227,25,46,34
235,38,42,31
243,58,42,38
245,55,51,41
232,64,56,49
236,80,55,45
236,97,58,41
236,111,61,42
236,113,55,32
231,119,59,29
243,113,45,35
237,102,51,36
238,101,50,39
232,85,53,35
237,73,50,32
236,67,53,32
236,51,43,25
243,38,43,28
239,33,44,31
235,27,48,31
248,24,43,30
242,21,46,35
239,27,47,33
240,29,49,33
243,37,48,33
246,41,49,35
256,71,49,33
249,68,50,36
248,76,53,29
249,86,50,33
245,97,52,29
255,107,42,28
251,105,44,24
245,102,48,23
244,92,50,25
242,87,53,26
242,72,57,29
240,53,55,28
240,50,52,30
242,37,55,34
245,29,53,37
252,34,50,31
247,34,51,32
247,42,54,30
245,56,55,23
250,72,60,31
251,68,53,34
251,85,53,34
260,93,43,37
257,107,44,27
254,99,45,31
249,92,51,31
241,79,54,31
249,65,48,35
243,54,50,29
238,39,56,32
236,22,55,38
237,14,56,38
239,4,53,42
243,2,51,41
241,3,53,39
241,12,55,34
237,19,59,33
242,33,54,30
240,55,55,36
249,49,50,38
247,65,55,37
256,63,49,42
260,61,43,42
266,57,43,34
255,43,44,36
255,44,43,39
257,30,50,34
257,24,51,35
260,24,49,36
257,31,47,31
255,45,49,40
252,50,51,40
266,67,53,41
256,70,52,42
259,67,48,37
261,61,52,33
252,36,55,41
258,40,53,40
264,32,47,31
263,23,49,33
265,22,48,32
268,24,45,32
269,22,42,39
264,37,45,48
260,44,50,40
259,63,49,38
260,67,48,41
265,67,42,42
264,65,43,40
268,60,42,37
274,55,50,39
252,38,54,39
252,37,56,42
259,40,51,45
262,21,46,43
270,21,38,41
271,25,37,34
271,27,37,32
267,29,35,32
261,33,39,30
265,40,37,31
257,51,41,37
256,48,45,42
253,47,49,42
248,51,51,45
267,59,36,44
271,64,34,40
273,64,34,38
275,65,32,35
268,60,37,37
270,62,40,28
258,48,43,34
255,43,50,38
254,43,47,36
253,37,53,45
255,41,52,48
258,34,47,37
263,39,40,31
256,39,44,38
259,40,39,39
260,42,38,34
247,43,47,33
251,44,46,32
256,45,42,34
261,46,38,31
262,46,38,27
264,46,35,25
254,53,38,31
259,49,46,35
265,47,39,31
270,48,33,27
264,45,38,22
267,48,35,19
264,47,36,18
250,51,39,19
243,49,38,22
227,48,42,27
231,52,36,23
217,51,36,26
197,54,40,25
177,52,44,28
162,50,38,31
161,50,37,31
149,51,36,31
142,47,39,35
133,50,33,32
130,49,32,32
130,50,32,31
128,50,33,32
129,51,34,32
135,49,31,35
139,48,37,38
144,46,37,40
148,52,35,36
156,49,35,42
164,54,41,38
170,58,44,33
174,63,48,29
190,63,48,29
205,66,51,27
216,61,52,32
231,54,49,37
233,49,49,42
243,44,55,45
241,44,61,46
256,42,52,44
261,35,51,46
258,52,53,41
256,44,55,32
254,40,54,32
254,37,51,34
258,33,46,38
254,33,46,32
249,35,49,30
247,39,51,32
244,46,54,30
246,55,51,29
245,66,54,30
245,74,54,33
242,87,56,30
240,83,55,36
241,87,53,32
242,88,52,27
244,87,49,25
241,80,50,28
241,65,51,35
243,64,44,33
236,60,44,38
238,55,39,37
231,50,42,42
227,47,42,41
221,46,43,43
213,43,41,44
183,38,46,41
182,35,56,46
170,32,49,48
150,29,46,43
138,34,36,52
127,35,29,54
121,35,31,45
122,37,24,39
122,39,26,39
123,40,29,38
127,41,28,39
132,42,29,39
140,44,29,38
144,46,30,37
161,55,33,37
173,67,32,35
184,78,38,38
208,88,40,28
224,97,44,28
233,102,45,27
233,109,49,31
237,113,47,35
237,118,49,36
240,124,47,32
252,125,35,31
255,120,31,32
244,114,36,32
245,111,39,27
236,95,43,31
233,84,49,33
225,68,55,32
219,53,56,32
217,40,52,31
211,25,52,38
204,13,54,42
198,5,52,49
200,1,49,50
200,0,45,48
198,1,50,50
198,0,50,50
201,2,52,50
208,4,51,50
216,21,50,40
222,34,54,35
224,37,54,36
227,49,59,34
229,58,53,34
236,69,51,37
239,79,47,34
235,86,49,29
241,91,46,35
239,97,46,37
235,107,48,35
233,107,47,42
235,108,46,43
233,110,48,41
234,112,47,38
234,109,48,37
234,104,50,35
238,101,46,38
240,97,45,34
238,95,46,30
232,87,49,31
227,82,47,30
225,83,51,28
213,76,55,29
210,70,54,32
202,61,48,36
182,49,51,38
176,46,46,32
175,36,43,36
168,34,42,39
161,27,38,41
152,20,40,45
156,17,33,46
152,15,33,45
150,14,33,44
148,12,35,45
147,12,38,43
149,12,37,43
152,11,40,45
161,9,34,46
169,16,33,40
174,24,41,43
179,26,43,53
186,32,48,44
193,42,51,40
207,51,52,33
210,66,54,28
209,69,58,27
215,77,56,31
216,84,56,35
226,91,49,41
221,101,50,42
217,103,55,43
239,117,47,45
227,121,39,42
228,126,34,43
229,130,30,40
230,133,29,36
234,132,24,36
233,128,24,36
226,125,27,34
219,114,29,34
216,118,36,29
207,111,41,29
202,108,42,28
189,96,41,35
172,94,46,28
172,86,37,31
172,83,34,33
164,73,32,43
149,58,30,36
139,55,26,41
122,47,29,40
115,40,30,41
111,37,33,39
108,33,35,42
108,30,38,46
111,27,34,42
110,31,39,37
128,26,42,41
144,22,41,45
160,25,33,45
187,36,28,43
189,46,37,40
202,50,41,37
213,56,47,34
220,64,52,30
230,70,49,29
233,76,54,28
238,79,51,28
237,81,53,26
237,80,52,26
235,79,51,27
232,77,52,28
234,76,49,28
232,73,50,28
233,70,52,35
236,67,54,38
251,66,45,47
244,64,53,48
241,62,56,53
237,60,63,54
244,56,59,57
246,54,56,50
247,53,55,46
241,57,56,49
233,57,61,50
238,61,53,45
224,60,48,36
211,64,42,32
186,68,43,30
166,69,47,31
149,68,48,34
140,67,41,33
128,65,47,34
125,67,47,31
124,67,46,30
127,67,47,30
132,67,50,30
143,65,48,34
150,72,56,31
155,78,63,30
175,84,60,32
194,81,57,41
211,86,53,44
228,93,47,41
237,105,49,38
241,97,52,49
238,79,62,40
236,102,58,48
237,107,51,55
219,100,40,48
205,99,38,48
205,99,38,48
200,98,39,50
202,95,35,54
202,95,35,54
272,97,40,44
275,98,37,40
262,101,45,30
251,97,45,31
239,79,46,25
234,67,48,28
231,67,53,28
228,59,51,29
226,53,54,32
226,53,54,30
223,55,56,31
221,54,60,32
226,62,62,39
224,68,60,35
224,80,64,33
238,82,55,39
240,78,49,42
242,78,46,41
240,80,50,35
238,72,54,35
238,64,53,29
236,63,53,29
236,54,57,35
238,42,53,33
234,31,52,36
238,32,49,32
234,29,53,34
235,30,47,35
230,34,49,35
230,48,52,33
230,58,54,36
232,61,49,33
231,76,55,36
235,80,51,36
237,87,50,30
239,88,52,26
235,88,55,25
236,81,56,27
234,74,59,28
234,61,62,35
238,63,58,39
245,60,51,46
237,50,52,35
234,46,52,34
231,46,53,34
233,49,48,32
235,50,44,32
224,59,51,32
223,68,55,36
228,77,54,33
237,87,48,32
236,89,50,31
251,84,42,37
255,91,36,30
260,84,35,28
245,84,41,25
240,79,38,28
238,76,37,30
238,73,38,32
248,67,40,38
237,72,35,37
249,68,36,39
239,80,33,33
238,82,32,30
238,84,32,27
240,79,28,27
229,76,33,32
220,72,34,31
211,75,42,28
198,72,48,29
182,72,47,29
174,68,40,32
164,74,37,27
147,79,30,24
147,79,30,24
114,82,28,29
107,81,31,31
100,80,33,34
98,80,34,33
97,80,35,35
100,79,36,38
105,82,36,37
113,88,35,36
119,91,32,40
129,107,30,36
141,117,26,33
141,117,26,33
165,139,23,37
173,152,23,32
181,153,22,37
176,150,27,35
178,152,28,38
180,151,27,38
184,151,28,36
185,152,26,43
188,152,25,45
188,151,25,48
188,151,25,48
188,150,25,45
189,149,22,46
187,149,23,46
188,149,23,40
186,152,26,38
185,153,28,36
186,152,28,35
189,156,27,32
190,156,24,30
194,153,24,33
195,153,26,34
196,152,27,34
201,150,25,35
205,154,21,31
212,159,18,28
213,162,21,24
214,164,22,23
216,163,22,25
225,162,17,27
229,165,18,24
235,167,17,23
241,165,18,23
249,163,19,25
249,145,24,23
254,144,25,23
